Unnamed: 0.1,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
16141,16141,3hiSM94kP26A53TV6AT1uq,Claude Debussy;Jean-Rodolphe Kars,Clásica para los niños de hoy,"Préludes / Book 1, L. 117: 8. La fille aux cheveux de lin",0,150440,False,0.285,0.00464,3,-38.222,0,0.0435,0.995,0.844,0.0582,0.216,72.32,3,classical
16925,16925,1ghv8smG2wTI2Rhs2eghih,Wolfgang Amadeus Mozart;Claire-Marie Le Guay,Mozart: A Night of Classics,"Piano Sonata No.14 in C Minor, K. 457: 2c. Adagio - Pt. 3",14,64839,False,0.325,0.0109,3,-31.406,1,0.0672,0.996,0.876,0.129,0.612,134.0,4,classical
16827,16827,6pRPTK8TjrWwJHyjeDDR7D,Wolfgang Amadeus Mozart;Maria João Pires,Mozart: A Night of Classics,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": III. Rondo (Allegretto)",8,98933,False,0.371,0.149,0,-24.082,1,0.0407,0.991,0.874,0.0795,0.712,106.331,4,classical
16655,16655,1xjO1qiSWdRoK4TXIR6PeJ,Bhimsen Joshi,"Mahagayak Bhag,Vol. 1",Majhe Maher Pandhari,28,423013,False,0.454,0.388,1,-17.274,1,0.0455,0.919,0.00106,0.0806,0.672,112.476,4,classical
16331,16331,4n1vbs5mNQD8YtjzJU9HEU,Franz Liszt;Daniel Barenboim,Relajación y siestas,"Liebestraum No. 1 in A Flat Major, S. 541 No. 1: Notturno I: Hohe Liebe",0,454400,False,0.223,0.0375,1,-25.525,1,0.0441,0.99,0.934,0.102,0.0459,68.486,5,classical
16664,16664,2ZgzcSD8lWLOwWoNYFX219,Chilly Gonzales;Johannes Bornlöf,Refreshing Piano,Gogol,0,117482,False,0.382,0.014,7,-27.667,0,0.0444,0.99,0.935,0.107,0.349,162.072,4,classical
16249,16249,57CsiQ4zcINqMHL03VPNGW,George Frideric Handel;John Alldis Choir;London Philharmonic Orchestra;Karl Richter,Classical Christmas,"Messiah, HWV 56 / Pt. 2: No. 42 ""Hallelujah""",0,238173,False,0.412,0.357,2,-11.694,1,0.0262,0.932,0.368,0.296,0.393,99.305,4,classical
16907,16907,3MpoUs3BBbuxwbnmHIxOJv,Wolfgang Amadeus Mozart;Mitsuko Uchida;Cleveland Orchestra,Mozart: A Night of Classics,"Piano Concerto No. 27 in B-Flat Major, K. 595: 2. Larghetto - Live",7,452706,False,0.18,0.0115,3,-30.172,1,0.0399,0.987,0.851,0.0991,0.0861,70.428,4,classical
16708,16708,5R02WO5PUrHxynXWfheAqN,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"12 Variations on an Allegretto in B Flat, K.500: 6. Variation V",24,45532,False,0.637,0.022,3,-26.353,1,0.0525,0.995,0.909,0.126,0.193,89.78,4,classical
16305,16305,4wtMszKH5m9wA1c9DriTnu,M. S. Subbulakshmi;Radha Viswanathan,Samarpanam - M.S.Subbulakshmi,Hanuman Chalisa,38,598570,False,0.553,0.413,3,-8.172,1,0.0425,0.949,0.0,0.846,0.597,102.769,4,classical
16734,16734,1QBDI0pYOFgskhDI0C7tKh,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"8 Variations on ‘Ein Weib ist das herrlichste Ding’ by B. Schack in F, K.613: 4. Variation III",1,94438,False,0.215,0.0904,5,-22.501,1,0.0448,0.992,0.892,0.123,0.465,111.983,5,classical
16975,16975,3iSZoISBAyeKeQNpwrA3js,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart - All Day Classics,"Sonata for Piano and Violin in F, K.377: 2c. Variation 2",12,308000,False,0.383,0.126,0,-20.645,1,0.046,0.986,0.421,0.0859,0.416,90.957,4,classical
16049,16049,3hyLdoIjuv5JV0MyE4GQkg,Johann Sebastian Bach;Boston Pops Orchestra;Arthur Fiedler,Weihnachten Klassik 2022,"Herz und Mund und Tat und Leben, Cantata BWV 147 - Arr. Robert Bockholt: Jesu Joy of Men's Desiring",0,204666,False,0.138,0.173,7,-17.603,1,0.0371,0.955,0.928,0.161,0.159,100.657,4,classical
16896,16896,4PyzUtw3jAgOE9EpgVyqqq,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - All Day Classics,16 Minuets K.176: No. 10 in B flat,19,56000,False,0.601,0.0928,10,-13.644,1,0.042,0.9,0.13,0.0596,0.786,70.549,4,classical
16002,16002,7JGgKHHDgJCJkQCQxyHHdl,Bombay Jayashri;DJ Aftab,Hindi Slowed Reverb Bollywood Lofi,Zara Zara - Lofi,54,219437,False,0.608,0.638,11,-6.008,0,0.0292,0.581,0.0172,0.448,0.439,140.109,4,classical
16544,16544,32qaLbiouhMRdv0Uc883Hd,Arvo Pärt;Franz Schindelbeck;Die 12 Cellisten der Berliner Philharmoniker,October Classical Playlist,Fratres,0,586080,False,0.0871,0.0303,0,-23.895,0,0.0424,0.949,0.827,0.113,0.0346,86.015,4,classical
16350,16350,3DNRdudZ2SstnDCVKFdXxG,Ludwig van Beethoven;Paul Lewis,"Beethoven: Piano Sonatas, Vol.3","Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",69,315426,False,0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.173,0.151,170.612,3,classical
16904,16904,6T1t7fOMfVuVpWSe2Z4Pp9,Wolfgang Amadeus Mozart;Ingrid Haebler;London Symphony Orchestra;Sir Colin Davis,Mozart: Piano Concertos Nos. 26 & 27; Rondo in A Major,"Piano Concerto No. 26 in D Major, K. 537 ""Coronation"": II. (Larghetto)",3,410066,False,0.302,0.019,9,-26.351,1,0.0361,0.992,0.915,0.17,0.194,70.075,4,classical
16536,16536,1puxlJmhITtjTkT9kHcENP,Chicago Symphony Orchestra;Claudio Abbado,Happy Christmas Instrumentals,"Lieutenant Kijé, Symphonic Suite, Op. 60: IV. Troïka",0,164000,False,0.375,0.145,2,-18.732,1,0.0361,0.963,0.889,0.128,0.329,77.903,4,classical
16344,16344,4k1gofu5MHXtsbqfikEzVq,Sergei Rachmaninoff;Marko Stuparevic,Recreation: Russian Piano Sonatas,"Piano Sonata No. 2 in B-Flat Minor, Op. 36: I. Allegro agitato",0,505663,False,0.316,0.108,1,-20.37,1,0.0416,0.994,0.898,0.0957,0.0615,84.996,4,classical
16994,16994,6fj9Go9PJSp2Xt9pb7swGg,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 1. Theme",7,96880,False,0.522,0.0141,5,-24.694,1,0.104,0.996,0.911,0.0955,0.642,163.216,4,classical
16481,16481,3mKEXsnqhX5Z0swcZvIhpH,Dustin O'Halloran;Bryan Senti,Klassische Weihnachtsmusik,What Gently Flutters,0,128048,False,0.302,0.096,2,-28.927,0,0.0309,0.972,0.903,0.098,0.382,94.275,4,classical
16575,16575,34vM2tvtNynEM1IfK1t1wn,Bickram Ghosh;Kala Ramnath,Rang,Rasiya,30,368026,False,0.732,0.55,2,-8.711,0,0.0397,0.809,0.091,0.0914,0.235,132.974,1,classical
16033,16033,0mgemjoFwLPN0VZzFfEBN8,Johann Sebastian Bach;Lang Lang,Klassische Weihnachtsmusik,"Christmas Oratorio, BWV 248: X. Sinfonia (Arr. Anna Saradjian)",0,157400,False,0.499,0.059,7,-20.969,1,0.0546,0.995,0.89,0.0889,0.171,82.472,4,classical
16031,16031,0o30XkI520zpdZIeSRaSXr,Johann Sebastian Bach;Orion Weiss,Yarlung Records: Fifteen Years,"Overture in the French Style, Op. 2, BWV 831 (Excerpts): XI. Echo",0,176963,False,0.522,0.215,11,-21.148,0,0.0655,0.992,0.912,0.0971,0.934,103.767,4,classical
16231,16231,5uoDcRJK0zxL6ERRKAAF5Y,Franz Schubert;Yanica Hristova,"Schubert: Impromptus, D. 899 - Baynov, Stoyanov & Vladigerov: Piano Works","4 Impromptus, Op. 90, D. 899: I. Allegro molto moderato",0,651880,False,0.303,0.0347,0,-24.555,0,0.0419,0.994,0.899,0.0789,0.0834,80.939,4,classical
16963,16963,52bop7hdnDIGHFW4p5EfE5,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"12 Variations on an Allegretto in B Flat, K.500: 13. Variation XII : Allegro – Tempo I",2,85651,False,0.394,0.0897,10,-24.062,1,0.058,0.99,0.904,0.101,0.443,66.701,4,classical
16192,16192,5zKz6GIN31V2Izi9LUKaWP,Pyotr Ilyich Tchaikovsky;Berliner Philharmoniker;Mstislav Rostropovich,Relajación y siestas,"The Nutcracker (Suite), Op. 71a, TH. 35: IIf. Dance of the Reed-Pipes (Mirlitons)",0,155000,False,0.45,0.0485,2,-31.079,1,0.038,0.972,0.911,0.172,0.316,126.978,4,classical
16333,16333,200gL9XQL8v2qF7aMPEJqf,Claude Debussy;Jean-Rodolphe Kars,Classical Music for the Background: Debussy,"Préludes / Book 1, L. 117: 8. La fille aux cheveux de lin",50,150440,False,0.285,0.00464,3,-38.222,0,0.0435,0.995,0.844,0.0582,0.216,72.32,3,classical
16003,16003,3YRj4jmwois2ctPnhwSwFo,Bombay Jayashri,Minnalae,Vaseegara,68,299146,False,0.695,0.293,11,-16.278,0,0.0431,0.596,0.0158,0.132,0.637,143.804,4,classical
16204,16204,6nSnDI2EvwXocgjj6hwQRv,Camille Saint-Saëns;石丸由佳,死の舞踏~悪魔のパイプオルガン,死の舞踏,1,538293,False,0.213,0.159,7,-13.897,1,0.0366,0.715,0.914,0.101,0.0373,143.35,4,classical
16514,16514,6t2ABsye8rehzmu3hEle94,Bombay Sisters,Popular Annamacharya Krithis - Bombay Sisters,Sreeman Narayana,33,266584,False,0.507,0.587,1,-11.814,1,0.146,0.798,4.48e-06,0.236,0.577,156.987,1,classical
16799,16799,7A6xUNWiKHoZG1oQzypNJ2,Wolfgang Amadeus Mozart;Claire-Marie Le Guay,Mozart - All Day Classics,"Piano Sonata No. 4 in E-Flat Major, K. 282: 1b. Adagio - Pt. 2",6,96266,False,0.326,0.0292,3,-27.326,1,0.0435,0.995,0.929,0.121,0.278,81.689,4,classical
16306,16306,1phvGMk1C6xziijqXT6YAU,M. S. Subbulakshmi;Radha Viswanathan,Lakshmi Kataksham - M.S. Subbulakshmi,Excerpts From Suprabhatam - Mssubbulakshmi,38,87760,False,0.72,0.309,7,-7.625,1,0.333,0.936,0.0,0.132,0.669,96.695,5,classical
16109,16109,1nS2gyHrXNqlCM7f1A90Pi,Bombay Jayashri,Theri (Original Motion Picture Soundtrack),Thaimai,51,166229,False,0.248,0.42,9,-11.747,1,0.0274,0.587,0.00473,0.108,0.218,84.013,3,classical
16430,16430,6wuHMWAjFafFLvDYSO7FDo,Johann Pachelbel;Gregor Simon,Macht hoch die Tür: Organ Music for Advent & Christmas,"Nun komm' der Heiden Heiland, P. 386",0,175840,False,0.0876,0.217,8,-24.314,0,0.0426,0.975,0.909,0.12,0.0778,81.32,4,classical
16077,16077,6zqpcC4WbL7uEweJX2PClm,Johann Sebastian Bach;Charles Gounod;Kian Soltani;Aaron Pilsan,Weihnachten Klassik 2022,Ave Maria,0,182933,False,0.177,0.0601,0,-21.942,1,0.0405,0.987,0.894,0.0687,0.0543,81.807,3,classical
16084,16084,1z3iVmTuhTMSmSjgUzoFdm,Johann Sebastian Bach;Daniel Lozakovich;Chamber Orchestra of the Bavarian Radio;Radoslaw Szulc;Olga Watts,Classical Running,"Violin Concerto No. 2 In E Major, BWV 1042: I. Allegro",0,469400,False,0.476,0.391,4,-11.603,1,0.0455,0.931,0.000678,0.367,0.681,95.44,4,classical
16286,16286,6m3hSSDwLUUsXEf6aPtH1m,Edvard Grieg;Una Bourne,"Mozart, Liszt & Others: Piano Works","Lyric Pieces VIII, Op. 65: No. 6, Bryllupsdag på Troldhaugen",0,255933,False,0.331,0.23,2,-21.548,1,0.0356,0.978,0.88,0.359,0.189,82.51,3,classical
16082,16082,0HOrX3f1vhUpn5hknKAM9W,Johann Sebastian Bach;Gundula Janowitz;Christa Ludwig;Fritz Wunderlich;Münchener Bach-Orchester;Karl Richter,Classical Christmas 2022,"Christmas Oratorio, BWV 248 / Pt. 5 - For the 1st Sunday in the New Year: No. 51 Terzetto: ""Ach, wann wird die Zeit erscheinen?""",0,320173,False,0.343,0.243,11,-15.404,0,0.0578,0.943,0.0,0.532,0.417,73.48,4,classical
16991,16991,1dAPazw4JMxZXTZoWGPg0T,Wolfgang Amadeus Mozart;Staatskapelle Dresden;Karl Böhm,Mozart - All Day Classics,"La clemenza di Tito, K.621 / Act 1: Marcia (II)",9,80066,False,0.644,0.232,4,-13.557,1,0.0374,0.962,0.923,0.102,0.442,93.436,4,classical
16789,16789,0ybRC3er244EuG42zjm83G,Wolfgang Amadeus Mozart;Concerto Köln;Anton Steck,Mozart - A Classical Dawn,"Les petits riens, K.app.10 (ballet): No. 14 without indication, attr. to Mozart",3,95453,False,0.536,0.248,2,-15.041,1,0.046,0.897,0.758,0.0764,0.406,124.555,4,classical
16894,16894,58wCmem95U5HegMFOFGqUf,Wolfgang Amadeus Mozart;Karl-Heinz Steffens;Werner Mittelbach;Joachim Olszewski,Mozart - All Day Classics,"2 Canons in F for 2 voices in 1, K508a: Nos. 1-2",7,84226,False,0.647,0.094,3,-21.151,1,0.222,0.993,0.94,0.113,0.524,126.319,4,classical
16398,16398,3Jm1zyEniYRhfjdTuzqqaa,Maurice Ravel;Michael Davis;London Symphony Orchestra;Claudio Abbado,Clásica para los niños de hoy,"Ma mère l'Oye, M. 60: Apothéose: Le jardin féerique",0,223266,False,0.182,0.0436,0,-20.946,1,0.0358,0.908,0.82,0.112,0.0391,100.533,4,classical
16323,16323,22TH1OxsH8NRbC5wHBuV9H,Jóhann Jóhannsson;Joan La Barbara,Classical Running,"Heptapod B - From ""Arrival"" Soundtrack",0,222084,False,0.561,0.445,10,-16.71,0,0.0579,0.784,0.87,0.0918,0.0519,125.695,3,classical
16519,16519,5CMZgcNJX42RykPkdkdGNO,Rattan Mohan Sharma,Ram Dhun,Ram Ram Jai Raja Ram Ram Ram Jai Sita Ram,32,2544561,False,0.645,0.638,1,-8.024,1,0.0349,0.695,0.0,0.0684,0.766,148.153,4,classical
16916,16916,73tHDm0hBREbIJU4NrbGKy,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart: A Night of Classics,"Sonata for Piano and Violin in E flat, K.481: 3f. Variation 5",10,75986,False,0.336,0.155,0,-20.784,0,0.0399,0.99,0.791,0.153,0.871,166.114,3,classical
16922,16922,5SBm6jz3bNhnbgerw5sJ9g,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 2. Variation I",3,80453,False,0.372,0.076,5,-24.31,1,0.0507,0.995,0.967,0.137,0.553,90.987,1,classical
16005,16005,4Q7Q9bmbY5Lo7YamHngO4O,Bombay Jayashri,Rehnaa Hai Terre Dil Mein,Zara Zara,62,298266,False,0.643,0.268,11,-15.073,0,0.09,0.593,2.06e-06,0.316,0.62,143.813,4,classical
16731,16731,48Z50XFPDJMdZaSlAX58JP,Wolfgang Amadeus Mozart;Concerto Köln;Werner Ehrhardt,Mozart - A Classical Dawn,"Six German Dances, K.571: No. 4 in G",4,96133,False,0.57,0.177,7,-18.339,1,0.0488,0.963,0.917,0.156,0.515,96.075,1,classical
16465,16465,5FIXrwh3zWWJxrEEFbGSAv,Ramakrishnan Murthy,Snehitudu (Original Motion Picture Soundtrack),Nee Vupuri Nee Sothama,33,264045,False,0.497,0.34,2,-9.616,1,0.0269,0.67,7.62e-05,0.101,0.172,82.995,4,classical
16097,16097,4335pP7BWDcZtaiLz1NEMb,Johann Sebastian Bach;Olaf Bär;Crispian Steele-Perkins;English Baroque Soloists;John Eliot Gardiner,Weihnachten Klassik 2022,"Christmas Oratorio, BWV 248 / Part One - For The First Day Of Christmas: No. 8 Aria: ""Großer Herr, o starker König""",0,262306,False,0.579,0.276,1,-17.433,1,0.0446,0.958,0.00202,0.0551,0.715,95.222,4,classical
16266,16266,2BiRLDcLc3ACgVSD8aO2EI,Robert Schumann;Pavel Nersessian,"Schumann, Poulenc & Others: Piano Works (Live in Japan, 2022)","Carnaval, Op. 9: No. 7, Coquette (Live in Japan, 2022)",0,71266,False,0.441,0.0391,10,-26.867,1,0.0409,0.993,0.897,0.111,0.508,132.385,3,classical
16357,16357,5D5nAYobT1ObbVIPQIJblO,Priya Sisters,Sri Venkatesa Suprabatham,Sri Venkatesa Suprabhatam - Language: Tamil,36,1234386,False,0.567,0.29,8,-8.571,1,0.0788,0.807,0.0,0.0527,0.808,101.045,1,classical
16868,16868,6eQTeIdkBX13Vk8o0op375,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"7 Variations on ""Willem van Nassau"" in D, K.25: 8. Variation VII",20,52202,False,0.342,0.175,2,-22.993,1,0.0472,0.975,0.944,0.112,0.501,65.957,3,classical
16798,16798,1OpwniSqFhbMeEPvnqjIgb,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - All Day Classics,"Contredanse in G, K.610 ""Les filles malicieuses""",7,91400,False,0.538,0.107,7,-18.673,1,0.0429,0.987,0.82,0.0962,0.415,114.887,4,classical
16380,16380,3AYXFn1hxbOl5l52J9Afjb,Giuseppe Verdi;Vincenzo Ciliberti,CD 2 LE NOVITÀ,Attila - Tardo per gli anni e tremulo,0,160176,False,0.16,0.465,5,-8.577,1,0.0337,0.939,0.229,0.383,0.14,84.69,4,classical
16631,16631,7ycz6sgZWp4wvF53BZVTjE,Dream Theater,"Metropolis, Pt. 2: Scenes from a Memory",Scene Eight: The Spirit Carries On,54,398266,False,0.321,0.544,2,-7.179,1,0.0364,0.293,1.11e-05,0.11,0.283,127.284,3,classical
16381,16381,3H0gZVq9XwL4ux3R4bg8Ka,Antonín Dvořák;Randall Goosby;Zhu Wang,The Best Classical Playlist,"Violin Sonatina in G Major, Op. 100, B. 120: II. Larghetto",0,256613,False,0.211,0.07,7,-24.816,0,0.0451,0.987,0.169,0.0965,0.0529,86.921,4,classical
16490,16490,0q70RaQv1UpQjxINie2CQa,Edward Elgar;Royal Philharmonic Orchestra;Carl Davis,Celebrating Lord Nelson,"Enigma Variations, Op. 36: IX. Nimrod",0,238666,False,0.0813,0.0533,3,-23.481,1,0.0417,0.886,0.844,0.0913,0.0356,83.586,5,classical
16118,16118,2SNcSWDurvPuyfRveaJ9Qv,Ludwig van Beethoven;Anatol Ugorski,Relajación y siestas,"Bagatelle in A Minor, WoO 59 ""Für Elise""",0,243666,False,0.323,0.0146,2,-30.952,0,0.053,0.995,0.919,0.0692,0.19,124.998,4,classical
16900,16900,0RPOy0HWyY3bLm40pm3T8s,Wolfgang Amadeus Mozart;Daniel Barenboim;Berliner Philharmoniker,Mozart: Piano Concertos Nos. 20 & 22,"Mozart: Piano Concerto No. 20 in D Minor, K. 466: III. Allegro assai",24,417666,False,0.356,0.159,2,-20.231,0,0.0379,0.984,0.943,0.151,0.229,71.779,4,classical
16250,16250,7I9xKtogwLsrAWElRo2j3f,Soolamangalam Sisters,Sri Skandha Guru Kavasam,Sri Skandha Guru Kavacham,40,1341746,False,0.64,0.494,0,-8.186,1,0.0592,0.96,0.0,0.0706,0.668,116.006,3,classical
16523,16523,5fdp9rXfEixCGLM1Og4EN1,Erik Satie;Alena Cherny,Gnossienne No. 1,Gnossienne No. 1,66,296480,False,0.376,0.00579,5,-31.615,0,0.0576,0.996,0.944,0.0882,0.0369,71.827,4,classical
16009,16009,2nfL62mzeFMzhGZ1YHWGeU,Wolfgang Amadeus Mozart;Una Bourne,"Mozart, Liszt & Others: Piano Works","Piano Sonata in No. 11 A Major, K. 331: III. Rondo alla turca",1,151080,False,0.355,0.215,9,-18.632,1,0.0465,0.987,0.957,0.331,0.65,80.606,4,classical
16196,16196,2zVSGtCffG15vICqQDjrHH,Pyotr Ilyich Tchaikovsky;Boston Pops Orchestra;Arthur Fiedler,Weihnachten Klassik 2022,Nutcracker Suite Opus 71A: Waltz Of The Flowers (Act 2),0,403600,False,0.198,0.189,2,-17.582,1,0.0373,0.97,0.871,0.0512,0.235,183.664,3,classical
16603,16603,7sI0y2fliuhRhrDBFAPhpL,K. B. Sundarambal,Thirumalai Deviam,Ezhumalai Irukka,29,187746,False,0.43,0.645,11,-12.105,0,0.0895,0.736,0.000756,0.592,0.771,97.383,4,classical
16081,16081,0o30XkI520zpdZIeSRaSXr,Johann Sebastian Bach;Orion Weiss,Yarlung Records: Fifteen Years,"Overture in the French Style, Op. 2, BWV 831 (Excerpts): XI. Echo",0,176963,False,0.522,0.215,11,-21.148,0,0.0655,0.992,0.912,0.0971,0.934,103.767,4,classical
16783,16783,1KHk7GFwXIMW2yUvTkjCKQ,Wolfgang Amadeus Mozart;Heinz Holliger;Hermann Baumann;Michel Gasciarrino;Henk Guldemond;Orlando Quartet,Mozart - A Classical Dawn,"Divertimento No. 11 in D, K.251 ""Nannerl-Septett"": 4c. Menuetto (Tema con variazioni): Var. II",5,81466,False,0.638,0.0559,9,-19.111,1,0.0589,0.936,8.31e-05,0.213,0.615,111.141,4,classical
16587,16587,429GaRIWKJ3EU1GAQPbLcr,Wolfgang Amadeus Mozart;London Mozart Players;Howard Shelley,"Mozart: Piano Concertos, Vol. 6","Piano Concerto No. 21 in C Major, K. 467: II. Andante",64,433666,False,0.137,0.0311,5,-28.208,1,0.0381,0.982,0.972,0.0908,0.063,179.223,3,classical
16797,16797,6h73Ph4hu3oFlPYbTRKyEK,Wolfgang Amadeus Mozart;Isabelle van Keulen;Ronald Brautigam,Mozart - All Day Classics,"Sonata for Piano and Violin in F, K.46e: 1. Allegro",8,82813,False,0.505,0.236,5,-17.453,1,0.0588,0.795,0.0,0.0538,0.905,149.33,4,classical
16239,16239,1WFKR1UoO2aHEYnCUWEzdI,Franz Schubert;Mischa Maisky;Pavel Gililov,Weihnachten Klassik 2022,"Ave Maria, ""Ellens Gesang III"", Op.52 No.6, D.839 (Arr. Johannes Palaschko)",0,335666,False,0.0918,0.0325,8,-26.707,1,0.0494,0.995,0.864,0.109,0.0393,68.958,1,classical
16290,16290,2tF07mtTCrO5bmw1xv2vzG,Edvard Grieg;Academy of St. Martin in the Fields;Sir Neville Marriner,Classical Running,"Holberg Suite, Op. 40: 1. Präludium (Allegro vivace)",0,165000,False,0.23,0.144,7,-21.34,1,0.0408,0.94,0.869,0.395,0.229,142.163,4,classical
16211,16211,18DA9kxKKd4pjjdanpDTaa,Camille Saint-Saëns;Daniel Reichert;Simon Reichert,Belle Époque,Fantasie No. 1 in E-Flat Major (Transcr. H. Büsser for Cornet & Organ),0,339613,False,0.288,0.186,3,-19.017,1,0.0628,0.965,0.971,0.126,0.0673,67.37,4,classical
16717,16717,73tHDm0hBREbIJU4NrbGKy,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart: A Night of Classics,"Sonata for Piano and Violin in E flat, K.481: 3f. Variation 5",10,75986,False,0.336,0.155,0,-20.784,0,0.0399,0.99,0.791,0.153,0.871,166.114,3,classical
16359,16359,7pGG5OYqGolNTxi7C7oKzG,Sirkazhi Govindarajan,Vinayagar - Murugan Songs Tamil Devotionl -Revival,Nee Allaal Deivamillai Revival,36,206524,False,0.295,0.546,2,-10.656,1,0.0477,0.879,0.000556,0.373,0.724,185.761,3,classical
16449,16449,0IeGK0PpEs4ohGpqlCsJui,Sergei Prokofiev;Chicago Symphony Orchestra;Claudio Abbado,Weihnachten Klassik 2022,"Lieutenant Kijé, Symphonic Suite, Op. 60: IV. Troïka",0,164000,False,0.375,0.145,2,-18.732,1,0.0361,0.963,0.889,0.128,0.329,77.903,4,classical
16227,16227,2Z3mCkdgvmcOeyj2rwVEB2,Camille Saint-Saëns;Pascal Rogé;Cristina Ortiz;London Sinfonietta;Charles Dutoit,Clásica para los niños de hoy,"Le Carnaval des Animaux, R.125: 3. Hémiones (Animaux véloces)",0,31106,False,0.321,0.26,0,-22.783,0,0.0422,0.977,0.938,0.148,0.275,88.565,4,classical
16950,16950,3R5mzz3gNXoyFtnMU6EPje,Wolfgang Amadeus Mozart;Giuseppe Greco,"Mozart: Piano Sonatas, Vol. 5 - K. 540, 494, 545, 570 & 576","Piano Sonata No. 16 in C Major, K. 545 ""Facile"": II. Andante",7,327930,False,0.347,0.0223,7,-32.493,1,0.0445,0.993,0.918,0.116,0.348,127.261,4,classical
16946,16946,6nQanke7CG03HzTKpjXlhV,Wolfgang Amadeus Mozart;English Baroque Soloists;John Eliot Gardiner,Mozart - All Day Classics,"Idomeneo, re di Creta, K.366 / Act 3: Marcia - Live",7,83666,False,0.199,0.00734,0,-39.346,1,0.0379,0.805,0.000513,0.542,0.327,94.799,4,classical
16796,16796,442dT5qm52DY690UEiGNox,Wolfgang Amadeus Mozart;Bernhard Paumgartner;Camerata Salzburg,Mozart - All Day Classics,"Divertimento in D Major, K. 136: I. Allegro",11,71960,False,0.478,0.311,9,-13.227,1,0.0357,0.899,0.107,0.255,0.667,121.83,4,classical
16501,16501,4fgiJKX59OQvObvJshAfX3,Sikkil Gurucharan,Tiruppaavai,Ongi Ulagalanda,35,104097,False,0.664,0.564,7,-8.892,1,0.0576,0.626,0.0,0.0984,0.913,90.536,4,classical
16464,16464,2NafAvZbbTaoaFkF78Xmr8,Sangeetha Katti,Evergreen Melodies,"Kambada Myalina (From ""Nagamandala"")",33,267284,False,0.411,0.638,8,-4.307,1,0.0576,0.925,0.00206,0.146,0.336,175.222,3,classical
16362,16362,7hrZ36mZ5Qj4aMucGDhKHn,Nils Frahm;Johannes Bornlöf,Refreshing Piano,Ambre,0,235825,False,0.365,0.0289,1,-27.855,1,0.0419,0.995,0.947,0.12,0.477,146.853,4,classical
16468,16468,2MSgFefjK0T7Iwjvr3OKqV,Frédéric Chopin;Mikhail Pletnev,"Chopin: Piano Sonata No. 2, Nocturnes, Barcarolle & Scherzo","Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",66,259493,False,0.225,0.0047,1,-30.928,0,0.0509,0.992,0.881,0.0722,0.186,163.665,4,classical
16935,16935,2YF4qV9DzrcrSyddCkpTxV,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - A Classical Dawn,"Overture and Three Contredanses, K.106: Contredanse No. 3 in B Flat Major",3,99173,False,0.594,0.118,10,-17.044,1,0.043,0.977,0.367,0.0762,0.588,145.794,4,classical
16428,16428,4ztaiZfY9lPy1ItQ3DoRiT,Stephan Moccio,ZEN 2022,Wrecking Ball - Solo Piano Version,0,204560,False,0.515,0.0695,5,-22.837,1,0.0342,0.992,0.934,0.0943,0.109,112.81,4,classical
16007,16007,3dWXi0xNXqtBEjjbxwVbua,Ludovico Einaudi;Robert Ziegler;Royal Philharmonic Orchestra,Classical Running,Primavera,0,442400,False,0.23,0.206,0,-13.594,0,0.0348,0.965,0.856,0.17,0.134,139.114,3,classical
16155,16155,35Krmwgrk5mTqD0mptXlU5,Bombay Jayashri,Patchai Kili Muthucharam (Original Motion Picture Soundtrack),Unakkul Naane,43,281103,False,0.701,0.559,7,-12.297,0,0.0537,0.752,0.00077,0.0935,0.542,112.99,4,classical
16541,16541,5eNlfSSTx648z2DyVVZh4W,Boston Symphony Orchestra;Seiji Ozawa,Anthems for Witches 2022,"Romeo and Juliet, Op. 64 / Act I: No. 13, Dance of the Knights",0,322666,False,0.271,0.0839,0,-19.049,1,0.0383,0.903,0.896,0.0822,0.155,102.566,4,classical
